game_id,novelty_play,play_seq,recent_similar_game_id,recent_similar_play_seq
SDN202505300,6,"43, 1B, K, K, 53, 7",NY1194108280,"43, 1B, K, K, 53, 13"
SEA202505300,6,"K, 1B, 3, K, 1B, 1B",MIN201506210,"K, 1B, 3, K, 1B, 46(1)3"
TEX202505300,4,"43, 3, K, E6",CHN202503180,"43, 3, K, BB"
TOR202505300,5,"13, K, 9, 9, 1B",SLN194606092,"13, K, 9, 9, 8"
ARI202505310,4,"HBP, 1B, 2B, 2B",SDN201705090,"HBP, 1B, 2B, K"
ATL202505310,6,"43, 43, K, 1B, 1B, 64(1)3",TBA201109110,"43, 43, K, 1B, 1B, BB"
BAL202505310,5,"K, BB, 8, 3, HR",FLO200708170,"K, BB, 8, 3, BB"
CHN202505310,5,"6, 9, K, 2B, HBP",PHI195308200,"6, 9, K, 2B, 9"
CLE202505310,5,"8, BB, K, 7, E5",CLE202410070,"8, BB, K, 7, K"
HOU202505310,3,"4, 31, 6",TOR202406150,"4, 31, 53"
KCA202505310,5,"3, 9, 7, 53, K",SLN195308230,"3, 9, 7, 53, 1B"
LAN202505310,4,"BB, 54(1)3, 9, 1B",FLO200807190,"BB, 54(1)3, 9, 7"
MIA202505310,7,"1B, 1B, 9, SB2, BB, K, K",MON198508210,"1B, 1B, 9, SB2, BB, K, 2"
NYN202505310,6,"K, HR, K, K, 1B, 1B",SEA201409140,"K, HR, K, K, 1B, K"
PHI202505310,5,"1B, SB2, BB, 1B, HR",NYN202505100,"1B, SB2, BB, 1B, K"
SDN202505310,6,"2B, BB, 1B, K, K, 6",TEX201604150,"2B, BB, 1B, K, K, K"
SEA202505310,6,"K, K, 8, BB, K, 2",ARI201907230,"K, K, 8, BB, K, 8"
TEX202505310,4,"53, 9, 13, 43",NYA202307210,"53, 9, 13, HBP"
TOR202505310,6,"K, 1B, 1B, HR, 63, 53",CHN196708120,"K, 1B, 1B, HR, 63, K"
ARI202506010,7,"K, K, K, 1B, 8, 2B, HR",SDN201504290,"K, K, K, 1B, 8, 2B, 4"
ATL202506010,6,"43, 2B, K, 1B, BB, 2B",TEX197609250,"43, 2B, K, 1B, BB, K"
BAL202506010,4,"1B, 5, PO1, 3",TBA201004270,"1B, 5, PO1, 6"
CHN202506010,5,"K, 43, 1B, 63, 5",CLE200008200,"K, 43, 1B, 63, HR"
CLE202506010,5,"53, BB, 64(1)3, 7, 43",SEA197806100,"53, BB, 64(1)3, 7, 3"
HOU202506010,5,"K, K, 53, E5, 6",NYA200305170,"K, K, 53, E5, 1B"
KCA202506010,5,"BB, 7, K, 9, 9",SDN198109220,"BB, 7, K, 9, 43"
LAN202506010,5,"63, 1B, 3, BB, 1B",NYN200605070,"63, 1B, 3, BB, 64(1)"
MIA202506010,7,"1B, K, SB2, 9, BB, K, 2B",NYN197509050,"1B, K, SB2, 9, BB, K, 53"
NYN202506010,6,"8, 1B, 64(1)3, K, K, 6",ARI201309140,"8, 1B, 64(1)3, K, K, K"
PHI202506010,5,"1B, 53, HBP, 3, 63",WS1192904170,"1B, 53, HBP, 3, 1B"
SDN202506010,5,"BB, K, SB2, BB, 7",CHN202407230,"BB, K, SB2, BB, 64(1)3"
SEA202506010,5,"7, K, BB, 6, K",SLN201705130,"7, K, BB, 6, BB"
TEX202506010,5,"BB, 53, 5, 1B, 1B",CLE197608240,"BB, 53, 5, 1B, 7"
TOR202506010,6,"BB, 1B, K, 3, K, K",HOU202408040,"BB, 1B, K, 3, K, BB"
ATH202506020,4,"53, 9, 53, 2B",PIT202104140,"53, 9, 53, 31"
BOS202506020,4,"HR, BB, 1B, E5",TEX202210042,"HR, BB, 1B, K"
CHA202506020,7,"K, 1B, HR, K, HR, K, 2B",BOS202304010,"K, 1B, HR, K, HR, K, 43"
CIN202506020,5,"K, 1B, 3, K, 2B",SEA202505300,"K, 1B, 3, K, 1B"
LAN202506020,4,"HR, BB, 46(1)3, 6",TBA202406290,"HR, BB, 46(1)3, BB"
MIA202506020,4,"K, 53, 1B, PB",TOR202503300,"K, 53, 1B, 1B"
SFN202506020,5,"43, 7, 13, 1B, 7",MIA201709030,"43, 7, 13, 1B, K"
ATH202506030,5,"8, 8, 8, 2B, 1B",TEX201704070,"8, 8, 8, 2B, 43"
ATL202506030,5,"5, HR, 8, K, 9",CLE195405150,"5, HR, 8, K, 4"
BOS202506030,4,"13, BB, 1B, 6",ARI202406050,"13, BB, 1B, 3"
CHA202506030,5,"BB, 64(1)3, 4, 43, 9",DET202205300,"BB, 64(1)3, 4, 43, 63"
CIN202506030,7,"2B, 7, 1B, K, K, 43, K",MIA201706040,"2B, 7, 1B, K, K, 43, 63"
LAN202506030,4,"8, 1B, 2, WP",HOU202106010,"8, 1B, 2, SB2"
MIA202506030,7,"K, 43, K, 63, 7, BB, 3",BOS199506070,"K, 43, K, 63, 7, BB, WP"
NYA202506030,4,"31, 1B, 1B, SB2",SLN202209030,"31, 1B, 1B, 1B"
PIT202506030,4,"8, 53, 3, HBP",PHI202306200,"8, 53, 3, 1B"
SEA202506030,6,"43, 1B, 1B, 1B, SF9, 8",CLE199706230,"43, 1B, 1B, 1B, SF9, 1B"
SFN202506030,5,"8, 3, BB, 8, 7",SDN197606132,"8, 3, BB, 8, 1B"
SLN202506030,4,"1B, HR, 63, 1",CLE202410180,"1B, HR, 63, K"
TBA202506030,6,"K, 9, K, 43, K, 1B",HOU201007270,"K, 9, K, 43, K, 2"
TOR202506030,5,"BB, HR, HR, K, 1B",LAN200307180,"BB, HR, HR, K, 63"
WAS202506030,6,"BB, K, K, K, 1B, SB2",KCA201904120,"BB, K, K, K, 1B, 3B"
ATH202506040,3,"3, HR, 31",SFN202504040,"3, HR, 1B"
ATL202506040,5,"BB, 13, BB, K, K",TEX201708120,"BB, 13, BB, K, 9"
BOS202506040,5,"2B, 2B, 1B, HR, 1B",TEX199205130,"2B, 2B, 1B, HR, 53"
CHA202506040,6,"2B, 2B, 1B, BB, K, 1B",MIL200205150,"2B, 2B, 1B, BB, K, 64(1)"
CIN202506040,4,"9, 63, 5, 9",FLO200206140,"9, 63, 5, K"
LAN202506040,3,"HBP, FC;NO, SB2",CHN202306300,"HBP, FC;NO, K"
MIA202506040,5,"53, 2B, 3B, BB, 54(1)3",DET199604090,"53, 2B, 3B, BB, 2B"
NYA202506040,4,"BB, HR, 2B, 9",NYA202207150,"BB, HR, 2B, 1B"
PIT202506040,6,"K, K, 8, 8, K, BB",BOS199808270,"K, K, 8, 8, K, 7"
SEA202506040,5,"43, 5, K, 7, K",NYN200608220,"43, 5, K, 7, 43"
SFN202506040,5,"2B, 4, BB, K, 3B",SLN194107240,"2B, 4, BB, K, PB"
TBA202506040,4,"31, E6, 8, K",NY1191406220,"31, E6, 8, SB2"
TOR202506040,6,"43, K, 63, 63, 8, K",TEX201908150,"43, K, 63, 63, 8, 8"
WAS202506040,7,"1B, 1B, 1B, K, K, 3, 9",NYA193107222,"1B, 1B, 1B, K, K, 3, K"
ATH202506050,4,"E5, 46(1)3, 1B, K",SDN201309070,"E5, 46(1)3, 1B, 53"
ATL202506050,5,"13, K, 43, 53, 8",SFN199605030,"13, K, 43, 53, BB"
CHA202506050,6,"K, 53, 1B, 3, 8, BB",SDN199306070,"K, 53, 1B, 3, 8, 13"
LAN202506050,5,"K, 7, 7, K, BB",MIL202209190,"K, 7, 7, K, K"
NYA202506050,4,"K, K, 1B, E3",HOU202505280,"K, K, 1B, 3"
PIT202506050,4,"2B, 6, 7, K",LAN201805290,"2B, 6, 7, BB"
SEA202506050,6,"63, 1B, 5, 1B, K, 7",HOU199207180,"63, 1B, 5, 1B, K, 9"
SFN202506050,5,"K, 7, K, 31, BB",NYN200206230,"K, 7, K, 31, 1B"
SLN202506051,4,"HR, 9, 8, 1B",HOU200706030,"HR, 9, 8, 43"
SLN202506052,5,"7, 1B, HR, 63, 8",BAL200106210,"7, 1B, HR, 63, 63"
TBA202506050,6,"1B, K, CS2, K, K, 63",TBA202309050,"1B, K, CS2, K, K, K"
TOR202506050,6,"K, 63, K, 1B, 9, 7",OAK201807220,"K, 63, K, 1B, 9, 9"
WAS202506050,5,"K, 2B, K, HR, E5",BOS202406140,"K, 2B, K, HR, BB"
ANA202506060,5,"K, 1B, 54(1)3, 1B, 5",OAK202008190,"K, 1B, 54(1)3, 1B, 8"
ATH202506060,7,"K, BB, K, 8, K, 7, 9",SDN200706230,"K, BB, K, 8, K, 7, 3"
CHA202506060,5,"3, 1B, K, HBP, K",TOR200006110,"3, 1B, K, HBP, 9"
CIN202506060,5,"9, K, 9, 3, 53",MIL202106270,"9, K, 9, 3, K"
CLE202506060,6,"1B, K, K, 7, 1B, K",SFN200106300,"1B, K, K, 7, 1B, 7(B)3(1)"
COL202506060,4,"7, K, 1B, 46(1)",DET202505280,"7, K, 1B, 9"
DET202506060,5,"8, 7, K, 8, 53",CHN202206300,"8, 7, K, 8, BB"
MIL202506060,4,"31, BB, 54(1)3, 53",TEX198808300,"31, BB, 54(1)3, 1"
MIN202506060,5,"K, 43, 8, 3, HR",TEX198905170,"K, 43, 8, 3, 2"
NYA202506060,5,"K, 6, K, BB, 2B",CHN201708190,"K, 6, K, BB, 5"
PIT202506060,5,"1B, 6, BB, SB3, 63",SDN201705190,"1B, 6, BB, SB3, HR"
SFN202506060,5,"8, K, BB, 9, 1B",TBA201704040,"8, K, BB, 9, 43"
SLN202506060,5,"43, 2B, K, 63, 31",SDN201704080,"43, 2B, K, 63, 2B"
TBA202506060,5,"13, K, 53, K, BB",COL202207140,"13, K, 53, K, 9"
WAS202506060,4,"9, 53, 31, 4",SLN202407270,"9, 53, 31, 43"
ANA202506070,6,"8, 1B, 1B, HR, 1B, 13",ATL201105130,"8, 1B, 1B, HR, 1B, 1B"
ATH202506070,4,"BB, BB, 1B, SF7",BOS202309122,"BB, BB, 1B, K"
CHA202506070,4,"5, K, 4, 43",MIL202405100,"5, K, 4, K"
CIN202506070,5,"7, K, 1B, 3, BB",KCA201705030,"7, K, 1B, 3, K"
CLE202506070,5,"K, 63, 53, 1B, 9",BOS200809250,"K, 63, 53, 1B, 1B"
COL202506070,5,"1B, SB2, 7, K, 5",HOU202106280,"1B, SB2, 7, K, WP"
DET202506070,5,"K, 63, HR, 7, 8",ANA202406180,"K, 63, HR, 7, 43"
MIL202506070,5,"9, 2, 1B, K, K",TOR200409030,"9, 2, 1B, K, 63"
MIN202506070,4,"43, 1B, 5, BB",HOU201606190,"43, 1B, 5, 8"
NYA202506070,6,"K, 2B, 8, 43, K, 63",NYA193406160,"K, 2B, 8, 43, K, 2B"
PIT202506070,4,"3, HR, 9, 9",KCA200505140,"3, HR, 9, 63"
SFN202506070,5,"K, 53, 53, 43, 43",COL201605150,"K, 53, 53, 43, 13"
SLN202506070,4,"43, 9, 5, K",CHA201905190,"43, 9, 5, 43"
TBA202506070,3,"BB, 56(1)3, 8",TEX202305150,"BB, 56(1)3, 2B"
WAS202506070,6,"1B, 8, 1B, 1B, 4, 3",NYA191309301,"1B, 8, 1B, 1B, 4, 63"
ANA202506080,3,"BB, 14(1), 2B",COL202208100,"BB, 14(1), 1B"
ATH202506080,5,"7, BB, 7, K, 1B",DET202208070,"7, BB, 7, K, 53"
CHA202506080,6,"9, 9, 2B, 3, BB, 8",NYN196709180,"9, 9, 2B, 3, BB, 1B"
CIN202506080,5,"K, BB, 46(1)3, 8, 8",SLN200508210,"K, BB, 46(1)3, 8, 1B"
CLE202506080,6,"K, K, 9, 1B, SB2, 53",MIA201506130,"K, K, 9, 1B, SB2, BB"
COL202506080,6,"K, 8, 1B, K, K, K",CHA202109160,"K, 8, 1B, K, K, 63"
DET202506080,6,"9, K, K, 1B, BB, 5",PHI202008052,"9, K, K, 1B, BB, K"
MIL202506080,4,"BB, 8, BB, 6(1)3",MIL202304030,"BB, 8, BB, 63"
MIN202506080,6,"K, BB, K, K, BB, K",ATL201805180,"K, BB, K, K, BB, 8"
NYA202506080,5,"3, 3, K, 1B, HR",NYA202404250,"3, 3, K, 1B, 2B"
PIT202506080,5,"5, 8, K, K, 1B",TBA200309210,"5, 8, K, K, 3"
SFN202506080,4,"BB, 1B, 36(1), 13",ATH202504220,"BB, 1B, 36(1), 2B"
SLN202506080,4,"2B, 5, 3, 53",HOU201404170,"2B, 5, 3, K"
TBA202506080,5,"1B, 63, 1B, CS2, 1B",OAK201107161,"1B, 63, 1B, CS2, BB"
WAS202506080,6,"K, K, 63, K, BB, 4(1)3",TBA202207300,"K, K, 63, K, BB, 8"
ANA202506090,5,"K, 63, 8, 63, 8",TBA201907040,"K, 63, 8, 63, 1B"
ARI202506090,4,"BB, 54(1), PO1, 9",SLN195107250,"BB, 54(1), PO1, 63"
BOS202506090,5,"K, 7, 43, K, K",SEA201408270,"K, 7, 43, K, 8"
CLE202506090,5,"31, 8, K, 5, 1B",TEX200205310,"31, 8, K, 5, 2B"
MIL202506090,7,"K, 8, 1B, K, 1B, CS2, 13",DET198909260,"K, 8, 1B, K, 1B, CS2, E5"
PHI202506090,6,"K, HR, K, K, 6, 3",DET200809230,"K, HR, K, K, 6, 43"
PIT202506090,5,"1B, K, 3, K, 7",COL202309261,"1B, K, 3, K, BB"
SDN202506090,4,"2B, 53, 2B, E5",TEX202209100,"2B, 53, 2B, 2B"
SLN202506090,5,"13, 53, 1B, 1B, 2B",NYN202008080,"13, 53, 1B, 1B, 1B"
ANA202506100,3,"K, 63, 163",ANA202506090,"K, 63, 8"
ARI202506100,6,"K, 63, 1B, 1B, 9, 9",LAN201606170,"K, 63, 1B, 1B, 9, 3"
BAL202506100,6,"K, 9, BB, K, 9, K",TOR201506180,"K, 9, BB, K, 9, 63"
BOS202506100,6,"63, BB, 9, 7, K, 1B",TBA200005250,"63, BB, 9, 7, K, BB"
CLE202506100,5,"K, 7, 7, 7, K",SLN198808200,"K, 7, 7, 7, 7"
COL202506100,3,"3B, SF8, 2",WAS202504060,"3B, SF8, K"
HOU202506100,6,"9, K, 8, K, 8, 1B",SFN198306150,"9, K, 8, K, 8, HR"
KCA202506100,4,"63, BB, HR, 43",NYN202505270,"63, BB, HR, 9"
MIL202506100,4,"1B, K, 7, 54(1)",DET202505270,"1B, K, 7, HBP"
MIN202506100,4,"1B, 9, BB, 4",SDN202406090,"1B, 9, BB, 1B"
NYN202506100,4,"2B, 31, HR, 43",ATL200109010,"2B, 31, HR, K"
PHI202506100,5,"4, BB, 1B, 46(1)3, 7",SEA200404180,"4, BB, 1B, 46(1)3, 1B"
PIT202506100,5,"9, K, 63, 43, 2B",ATL201207180,"9, K, 63, 43, 63"
SDN202506100,5,"K, 9, 8, HBP, SB2",SLA195207290,"K, 9, 8, HBP, 8"
SLN202506100,5,"1B, 6, 1B, 5, HR",PHA192706230,"1B, 6, 1B, 5, 1B"
ANA202506110,5,"K, 2B, BB, 3, 1B",NYN198409210,"K, 2B, BB, 3, 8"
ARI202506110,5,"63, 1B, BB, 54(1), 1B",LAN200706170,"63, 1B, BB, 54(1), 63"
BAL202506110,5,"K, 53, 3, K, 7",NYN201807092,"K, 53, 3, K, K"
BOS202506110,4,"8, 2B, 43, HBP",NYN201908060,"8, 2B, 43, 3"
CLE202506110,5,"6, 1B, 53, 63, 3",CHA200307180,"6, 1B, 53, 63, BB"
COL202506110,6,"BB, HR, 8, 1B, K, K",TOR200906270,"BB, HR, 8, 1B, K, HR"
HOU202506110,5,"K, K, 3, 9, 2B",MIA202305160,"K, K, 3, 9, 63"
KCA202506110,6,"K, 43, K, BB, K, 36(1)",LAN201910030,"K, 43, K, BB, K, K"
MIL202506110,4,"9, 13, 1B, 7",LAN202109290,"9, 13, 1B, 1B"
MIN202506110,5,"63, 63, 43, BB, 3",TEX199909260,"63, 63, 43, BB, 1B"
NYN202506110,5,"3, 63, K, 3, BB",COL201007030,"3, 63, K, 3, 1B"
PHI202506110,7,"K, K, 1B, 9, 1B, BB, SB3",PHI202208210,"K, K, 1B, 9, 1B, BB, HR"
PIT202506110,6,"53, 9, 2B, K, 1B, 8",ATL198705030,"53, 9, 2B, K, 1B, 5"
SDN202506110,6,"K, 7, 13, 8, 63, K",PHI192908140,"K, 7, 13, 8, 63, 7"
SLN202506110,5,"K, 1B, 8, 4, K",WAS201807220,"K, 1B, 8, 4, 1B"
BAL202506120,5,"2B, 9, K, BB, K",ARI200104280,"2B, 9, K, BB, 43"
CHN202506120,6,"K, 1B, 8, K, 43, 8",SEA199105050,"K, 1B, 8, K, 43, 1B"
COL202506120,5,"43, K, BB, WP, 7",CHN191304270,"43, K, BB, WP, 3B"
HOU202506120,5,"K, BB, K, 1B, HBP",CLE202409160,"K, BB, K, 1B, 5(2)"
KCA202506120,6,"K, 8, 63, 53, K, 43",MIA201406220,"K, 8, 63, 53, K, 9"
MIL202506120,5,"43, 4, 31, 1B, 6(1)3",MON199605290,"43, 4, 31, 1B, 7"
MIN202506120,5,"HR, K, 43, 8, BB",NYA192906150,"HR, K, 43, 8, 3"
NYN202506120,4,"3, 1B, 36(1), 63",ANA199909300,"3, 1B, 36(1), 64(1)"
ARI202506130,5,"2B, 8, K, 53, 13",TEX202505270,"2B, 8, K, 53, 6"
ATL202506130,4,"1, K, 1B, HR",SLN202105070,"1, K, 1B, 1B"
BAL202506130,6,"BB, 1B, K, K, K, 43",SDN202208080,"BB, 1B, K, K, K, 63"
BOS202506130,5,"53, 63, K, BB, 8",PIT201005060,"53, 63, K, BB, BB"
CHN202506130,4,"4, 53, 2B, 43",KCA201108190,"4, 53, 2B, IBB"
DET202506130,5,"BB, 7, 1B, K, 8",SDN202406070,"BB, 7, 1B, K, 43"
HOU202506130,5,"1B, 64(1)3, 3, 1B, 2B",HOU200807210,"1B, 64(1)3, 3, 1B, SB2"
KCA202506130,5,"K, 8, 1B, 43, 9",NYA201909220,"K, 8, 1B, 43, K"
LAN202506130,4,"43, HR, 53, 31",PHI202304080,"43, HR, 53, 1B"
MIL202506130,6,"6, 43, K, 3, K, 63",NYA201804030,"6, 43, K, 3, K, K"
NYN202506130,5,"6, 43, 1B, BB, 7",BSN194106120,"6, 43, 1B, BB, 1B"
PHI202506130,5,"9, K, 1B, 54(1), 9",ANA201505060,"9, K, 1B, 54(1), 5"
SEA202506130,7,"8, K, K, 1B, 7, BB, K",SLN201407090,"8, K, K, 1B, 7, BB, 2B"
TEX202506130,6,"5, K, 9, 1B, 1B, SF7",BOS202205270,"5, K, 9, 1B, 1B, HBP"
WAS202506130,6,"K, HR, 8, K, K, K",LAN199706280,"K, HR, 8, K, K, 13"
ARI202506140,5,"K, 1B, 64(1)3, 31, K",MLN196405050,"K, 1B, 64(1)3, 31, 3"
ATL202506140,5,"K, 7, 63, BB, BB",MIL202406110,"K, 7, 63, BB, 1B"
BAL202506140,7,"BB, 7, HR, 1B, K, 1B, 63",TEX198406110,"BB, 7, HR, 1B, K, 1B, K"
BOS202506140,3,"E4, K, 3(B)6(1)",DET202504230,"E4, K, K"
CHN202506140,5,"K, HR, 13, 63, K",DET201507230,"K, HR, 13, 63, 1B"
DET202506140,5,"8, 43, 3, K, 8",SFN202308010,"8, 43, 3, K, 7"
HOU202506140,7,"K, K, K, K, 63, K, 63",SDN199005180,"K, K, K, K, 63, K, BB"
KCA202506140,4,"53, 7, 53, 2B",SEA202409150,"53, 7, 53, 1B"
LAN202506140,4,"BB, 6, 64(1)3, HR",ATL202209200,"BB, 6, 64(1)3, K"
MIL202506140,5,"1B, BB, 1B, K, 8",BAL202406240,"1B, BB, 1B, K, SB3"
NYN202506140,3,"HBP, 7, 63",SFN202407130,"HBP, 7, 7"
PHI202506140,4,"K, 143, 43, 8",CIN202404080,"K, 143, 43, 63"
SEA202506140,5,"8, 2B, K, 3, 1B",MIN202106270,"8, 2B, K, 3, BB"
TEX202506140,4,"3, 5, 31, BB",BOS202009050,"3, 5, 31, K"
WAS202506140,7,"9, 63, BB, 1B, K, 1B, 14(1)3",OAK199607140,"9, 63, BB, 1B, K, 1B, 1B"
ARI202506150,6,"K, 43, K, K, 53, K",HOU201504180,"K, 43, K, K, 53, BB"
ATL202506150,6,"K, 63, K, 7, K, K",CHA200205290,"K, 63, K, 7, K, 1B"
BAL202506150,5,"63, HR, 13, 9, E5",NYA193907280,"63, HR, 13, 9, 4"
BOS202506150,5,"2B, 6, K, BB, 43",MIA202408250,"2B, 6, K, BB, 4"
CHN202506150,5,"1B, 6, 1B, 1B, 53",MIN201306020,"1B, 6, 1B, 1B, 9"
DET202506150,5,"3, K, 53, 7, BB",WAS200504250,"3, K, 53, 7, K"
HOU202506150,5,"K, 53, 1B, 13, 3",CHN200208030,"K, 53, 1B, 13, K"
KCA202506150,4,"31, 13, BB, K",MIL201305270,"31, 13, BB, BB"
LAN202506150,5,"43, 63, 9, 1B, 5",CLE202505300,"43, 63, 9, 1B, 46(1)3"
MIL202506150,4,"K, HBP, 36(1)3, K",CHN201009210,"K, HBP, 36(1)3, 53"
NYN202506150,5,"1B, K, 46(1)3, 9, 1B",KCA202505080,"1B, K, 46(1)3, 9, 9"
PHI202506150,5,"53, 13, 3, 2B, 1B",TEX199705130,"53, 13, 3, 2B, 8"
SEA202506150,4,"53, 5, K, 13",SDN202207100,"53, 5, K, K"
TEX202506150,5,"53, 1B, 6, K, BB",MIA202406040,"53, 1B, 6, K, K"
WAS202506150,5,"43, 1B, 1B, SF9, SB2",DET200004150,"43, 1B, 1B, SF9, K"
ATH202506160,4,"43, 5, HR, 8",CHN199806180,"43, 5, HR, 1B"
LAN202506160,5,"1B, WP, 1B, SF8, 43",BAL200407250,"1B, WP, 1B, SF8, SB2"
MIA202506160,5,"HR, K, 2B, 8, 3",NY1191206140,"HR, K, 2B, 8, 9"
NYA202506160,5,"1B, K, 1B, 3, SB3",WAS201008290,"1B, K, 1B, 3, K"
SEA202506160,5,"K, 6, HR, K, BB",ARI201208250,"K, 6, HR, K, K"
TBA202506160,5,"BB, K, 4, HR, 1B",NYA197705280,"BB, K, 4, HR, BB"
WAS202506160,6,"53, 1B, SB2, HR, K, 43",PIT201406100,"53, 1B, SB2, HR, K, 1B"
ATH202506170,4,"BB, BB, 9, 9",MIA202105240,"BB, BB, 9, 54(1)3"
ATL202506170,5,"K, 5, HR, 43, BB",BOS196907190,"K, 5, HR, 43, 1B"
CHA202506170,4,"1B, 9, FC;NO, 9",TEX202404100,"1B, 9, FC;NO, K"
CHN202506170,6,"K, 63, 2B, K, K, 2B",ATL202108080,"K, 63, 2B, K, K, 7"
CIN202506170,5,"3, 1B, 9, 9, 63",NYA201607190,"3, 1B, 9, 9, K"
DET202506170,5,"7, K, K, 63, 5",SEA202409290,"7, K, K, 63, 43"
LAN202506170,5,"K, 1B, 53, 1B, 54(1)",CHN201807190,"K, 1B, 53, 1B, 1B"
MIA202506170,5,"7, 7, 6, 43, K",COL200704040,"7, 7, 6, 43, BB"
NYA202506170,6,"K, 43, K, K, K, 2B",DET202309100,"K, 43, K, K, K, 1B"
SEA202506170,5,"8, HBP, 7, K, 31",CHN199005220,"8, HBP, 7, K, 1B"
SFN202506170,6,"8, 9, 8, BB, 13, K",CHA194409101,"8, 9, 8, BB, 13, SB3"
TBA202506170,5,"7, 43, 3, BB, 46(1)3",LAN201405300,"7, 43, 3, BB, SB2"
TEX202506170,6,"53, 2B, 1B, 8, HR, 31",MIN202107230,"53, 2B, 1B, 8, HR, 63"
TOR202506170,5,"K, 9, 3, 63, 2B",MIN200607310,"K, 9, 3, 63, 1B"
WAS202506170,6,"K, 1B, CS2, K, 13, 63",MON198405050,"K, 1B, CS2, K, 13, 8"
ATH202506180,5,"53, K, 1B, 8, 9",TEX202304210,"53, K, 1B, 8, 7"
ATL202506180,5,"K, 1B, 13, 13, HR",ARI201208221,"K, 1B, 13, 13, 1B"
CIN202506180,4,"HR, K, BB, 4",PIT202504150,"HR, K, BB, 13"
LAN202506180,5,"7, 1B, 4, 7, 8",ARI200608080,"7, 1B, 4, 7, 3B"
MIA202506180,5,"8, K, 2B, 63, 9",MIN201705050,"8, K, 2B, 63, K"
NYA202506180,5,"63, HR, K, 7, K",OAK201805250,"63, HR, K, 7, 7"
SEA202506180,4,"K, 7, HBP, 64(1)",COL202309030,"K, 7, HBP, BB"
SFN202506180,5,"9, 2B, 1B, CS2, 8",COL199704130,"9, 2B, 1B, CS2, 63"
TBA202506180,5,"9, K, 2B, 9, 63",ARI201906210,"9, K, 2B, 9, 9"
TEX202506180,5,"K, K, 8, 3B, 2B",MIN202505090,"K, K, 8, 3B, 1B"
TOR202506180,5,"7, K, 8, HR, 3",DET202409100,"7, K, 8, HR, 1B"
WAS202506180,5,"2B, 7, 6, K, BB",CHN196905060,"2B, 7, 6, K, 7"
ATH202506190,4,"8, HBP, 4, 1B",MIA202205010,"8, HBP, 4, 8"
ATL202506190,6,"8, K, 1B, 1B, 53, 43",DET202209140,"8, K, 1B, 1B, 53, 63"
CHA202506191,5,"BB, 1B, BB, SF7, K",FLO199807190,"BB, 1B, BB, SF7, 1B"
CHA202506192,7,"K, K, 1B, K, K, 1B, 4",SFN201906240,"K, K, 1B, K, K, 1B, K"
CHN202506190,4,"9, 2B, 1B, 54(1)3",SFN202506180,"9, 2B, 1B, CS2"
CIN202506190,4,"HR, K, K, HBP",BAL202505180,"HR, K, K, 3"
DET202506191,7,"K, 1B, BB, BB, K, 9, 1B",CHA202104230,"K, 1B, BB, BB, K, 9, K"
DET202506192,6,"K, 1B, 46(1)3, 43, K, 63",NYA201109212,"K, 1B, 46(1)3, 43, K, 3"
LAN202506190,5,"9, 9, 7, 9, 1",MIL199005190,"9, 9, 7, 9, 1B"
MIA202506190,6,"53, 3, K, K, K, 63",SDN199607210,"53, 3, K, K, K, 43"
NYA202506190,5,"8, 3, HR, K, 2B",NYA202406220,"8, 3, HR, K, 13"
SFN202506190,6,"1B, K, 1B, K, 7, K",SEA202205280,"1B, K, 1B, K, 7, BB"
TBA202506190,5,"1B, 8, BB, 64(1)3, 1B",CHN202208070,"1B, 8, BB, 64(1)3, K"
TEX202506190,4,"5, BB, 9, HR",ANA201009080,"5, BB, 9, BB"
TOR202506190,4,"43, 9, K, 131",TBA202505230,"43, 9, K, K"
WAS202506190,5,"K, 8, K, E6, 9",LAN201709270,"K, 8, K, E6, BB"
ANA202506200,5,"HR, HR, K, K, 6",DET202008120,"HR, HR, K, K, 1B"
ATH202506200,5,"K, 2, 53, K, 63",MLN195907240,"K, 2, 53, K, BB"
CHN202506200,5,"3, 9, HR, K, HR",CHA201707310,"3, 9, HR, K, 53"
COL202506200,5,"2B, 63, 1B, 7, SB2",BOS196309212,"2B, 63, 1B, 7, 43"
LAN202506200,4,"8, HR, 3, 43",CLE202409120,"8, HR, 3, 2B"
MIA202506200,5,"K, 43, K, 7, 6",NYN202408140,"K, 43, K, 7, 8"
MIN202506200,6,"K, BB, 46(1), K, 53, K",SLN200708250,"K, BB, 46(1), K, 53, 6"
NYA202506200,4,"1B, 8, HBP, 2",OAK202404140,"1B, 8, HBP, SB3"
PHI202506200,5,"8, 1B, BB, BB, 46(1)3",OAK201905290,"8, 1B, BB, BB, 7"
PIT202506200,6,"1B, 1B, WP, 7, 1B, 9",MIL199105110,"1B, 1B, WP, 7, 1B, BB"
SDN202506200,6,"53, HR, K, 8, K, 8",CLE199706030,"53, HR, K, 8, K, 13"
SFN202506200,5,"5, K, 7, BB, 3",BAL197404071,"5, K, 7, BB, E3"
SLN202506200,4,"5, K, 63, 3",NYA202505170,"5, K, 63, 8"
TBA202506200,5,"3, BB, K, 1B, 7",ANA201704220,"3, BB, K, 1B, 1B"
TOR202506200,4,"9, HR, 7, 3",TOR202504150,"9, HR, 7, K"
ANA202506210,5,"K, 1B, BB, 53, K",CLE195309030,"K, 1B, BB, 53, 3"
